room_id,host_id,room_type,country,city,neighborhood,address,reviews,overall_satisfaction,accommodates,bedrooms,bathrooms,price,deleted,minstay,last_modified,latitude,longitude,survey_id,location,coworker_hosted,extra_host_languages,name,property_type,currency,rate_type
12680639,41521104,Private room,NA,NA,NA,"Almagro, Buenos Aires",40,5,1,1,NA,322,0,NA,2017-07-03T17:52:40Z,-34.618115,-58.427348,1,0101000020E61000006901DA56B3364DC062156F641E4F41C0,NA,"{en,it}",Private Room+ Bathroom+ Excellent location!!,Apartment,ARS,nightly
16754929,111177843,Private room,NA,NA,NA,Buenos Aires,10,5,1,1,NA,237,0,NA,2017-07-03T17:52:40Z,-34.596406,-58.444453,1,0101000020E6100000F7CDFDD5E3384DC0B0912408574C41C0,NA,{},BEAUTIFUL PRIVATE ROOM IN V. CRESPO,House,ARS,nightly
16544430,108884946,Private room,NA,NA,NA,"San Telmo, Buenos Aires",3,5,2,1,NA,356,0,NA,2017-07-03T17:52:40Z,-34.61729,-58.37027,1,0101000020E61000004F58E201652F4DC0EC12D55B034F41C0,NA,{},"Habitacion en San Telmo, c/Baño Privado",Apartment,ARS,nightly
12448784,67343310,Private room,NA,NA,NA,"Balvanera, Buenos Aires",31,4,2,1,NA,373,0,NA,2017-07-03T17:52:40Z,-34.603872,-58.397855,1,0101000020E610000069C6A2E9EC324DC02D7C7DAD4B4D41C0,NA,"{en,fr}",Pleno centro!  1 cama por 2 pers,Apartment,ARS,nightly
16644914,31375534,Private room,NA,NA,NA,"San Telmo, Buenos Aires",3,5,1,1,NA,203,0,NA,2017-07-03T17:52:40Z,-34.617594,-58.374066,1,0101000020E6100000D4450A65E12F4DC0581AF8510D4F41C0,NA,{},Beautiful Little Room in Colonial House,House,ARS,nightly
14405082,88480578,Private room,NA,NA,NA,"Mataderos, Buenos Aires",18,5,2,1,NA,169,0,NA,2017-07-03T17:52:40Z,-34.645723,-58.496118,1,0101000020E61000007D7A6CCB803F4DC033A31F0DA75241C0,NA,"{en,pt,nil,ja}",Live Buenos Aires as a local!,Apartment,ARS,nightly
18772310,120283717,Entire home/apt,NA,NA,NA,"Palermo, Buenos Aires",3,5,3,1,NA,475,0,NA,2017-07-03T17:55:56Z,-34.574648,-58.418798,1,0101000020E6100000ABD0402C9B354DC01D5BCF108E4941C0,NA,{},Nice apartment in the best area of Palermo Chico,Apartment,ARS,nightly
176318,843196,Entire home/apt,NA,NA,NA,"Monserrat, Buenos Aires",100,4.5,4,2,NA,831,0,NA,2017-07-03T17:55:56Z,-34.615615,-58.368517,1,0101000020E61000009082A7902B2F4DC0A9F6E978CC4E41C0,NA,"{en,pt}",San Telmo WIFI+2AC+Cellph+2br+2LCD,Apartment,ARS,nightly
12086867,56199556,Private room,NA,NA,NA,"Boedo, Buenos Aires",3,5,2,1,NA,949,0,NA,2017-07-03T17:52:40Z,-34.628865,-58.412871,1,0101000020E6100000C13BF9F4D8344DC0AD4CF8A57E5041C0,NA,"{en,fr}","Private Room, In-suite Bathroom in Guest House",Pousada,ARS,nightly
3997222,20723018,Private room,NA,NA,NA,"Balvanera, Buenos Aires",13,5,2,1,NA,305,0,NA,2017-07-03T17:52:40Z,-34.598925,-58.410786,1,0101000020E6100000CCD3B9A294344DC0DFE00B93A94C41C0,NA,{},Habitación en Buenos Aires.,Bed & Breakfast,ARS,nightly
11259927,10653064,Private room,NA,NA,NA,"San Nicolás, Buenos Aires",12,4.5,2,1,NA,339,0,NA,2017-07-03T17:52:40Z,-34.606691,-58.384702,1,0101000020E6100000575A46EA3D314DC086E3F90CA84D41C0,NA,{en},Great room in the city center!,Apartment,ARS,nightly
9874904,6309664,Private room,NA,NA,NA,"Caballito, Buenos Aires",26,4.5,2,1,NA,356,0,NA,2017-07-03T17:52:40Z,-34.627148,-58.438206,1,0101000020E61000009B745B2217384DC03BE0BA62465041C0,NA,"{en,pt}",Bright room in beautiful house,Apartment,ARS,nightly
16805031,98039789,Private room,NA,NA,NA,Buenos Aires,17,5,1,1,NA,186,0,NA,2017-07-03T17:52:40Z,-34.600427,-58.436131,1,0101000020E6100000CAE2FE23D3374DC05551BCCADA4C41C0,NA,{},Habitación luminosa en departamento de artista,Apartment,ARS,nightly
7971148,42061760,Private room,NA,NA,NA,"Caballito, Buenos Aires",17,5,1,1,NA,407,0,NA,2017-07-03T17:52:40Z,-34.626241,-58.441305,1,0101000020E6100000D847A7AE7C384DC0093543AA285041C0,NA,"{en,it,pt}",Alquilo bonita habitacion,House,ARS,nightly
13977133,1800424,Private room,NA,NA,NA,"Palermo, Buenos Aires",34,5,1,1,NA,322,0,NA,2017-07-03T17:52:40Z,-34.584523,-58.413813,1,0101000020E61000006FD40AD3F7344DC0416150A6D14A41C0,NA,"{en,it,pt}",Palermo Room 1 pers. Excel. location,Apartment,ARS,nightly
5988119,31089751,Private room,NA,NA,NA,"Almagro, Buenos Aires",26,4.5,2,1,NA,373,0,NA,2017-07-03T17:52:40Z,-34.611044,-58.427995,1,0101000020E6100000FFEC478AC8364DC0613596B0364E41C0,NA,{},Comfortable room in Almagro,House,ARS,nightly
880694,4658330,Private room,NA,NA,NA,"Palermo, Buenos Aires",116,5,2,1,NA,610,0,NA,2017-07-03T17:52:40Z,-34.583078,-58.435571,1,0101000020E6100000030B60CAC0374DC03082C64CA24A41C0,NA,{en},Beautiful Family House in Palermo,House,ARS,nightly
521783,2034113,Private room,NA,NA,NA,Buenos Aires,92,4.5,2,1,NA,644,0,NA,2017-07-03T17:52:43Z,-34.619379,-58.38182,1,0101000020E6100000B77A4E7ADF304DC0236AA2CF474F41C0,NA,{},Palacio Suite Near San Telmo,House,ARS,nightly
17120822,24292406,Entire home/apt,NA,NA,NA,"Almagro, Buenos Aires",5,5,4,1,NA,508,0,NA,2017-07-03T17:55:56Z,-34.604422,-58.41835,1,0101000020E61000000B24287E8C354DC0D07D39B35D4D41C0,NA,{},Departamento completo en típico barrio porteño!,Apartment,ARS,nightly
9788879,28343136,Private room,NA,NA,NA,Buenos Aires,25,4.5,1,1,NA,203,0,NA,2017-07-03T17:52:43Z,-34.623271,-58.39021,1,0101000020E61000003D49BA66F2314DC0CAC51858C74F41C0,NA,{},Small Room close to San Cristobal,Apartment,ARS,nightly
12546504,67992497,Private room,NA,NA,NA,"San Nicolás, Buenos Aires",44,5,2,1,NA,542,0,NA,2017-07-03T17:52:43Z,-34.599535,-58.376175,1,0101000020E610000052499D8026304DC058E71890BD4C41C0,NA,{},Habitación privada grande. Centro.,Apartment,ARS,nightly
13355338,671908,Private room,NA,NA,NA,"Balvanera, Buenos Aires",10,4.5,2,1,NA,373,0,NA,2017-07-03T17:52:43Z,-34.610377,-58.393885,1,0101000020E610000046B1DCD26A324DC0849D62D5204E41C0,NA,"{it,pt}",Bohemia habitación en casa estilo frances de1900,Condominium,ARS,nightly
16908196,1031723,Private room,NA,NA,NA,"San Telmo, Buenos Aires",1,0,2,1,NA,492,0,NA,2017-07-03T17:52:43Z,-34.618791,-58.371062,1,0101000020E6100000E964A9F57E2F4DC09207228B344F41C0,NA,"{en,pt}",Habitación en suite con cama de matrimonio,Apartment,ARS,nightly
11318943,6309664,Private room,NA,NA,NA,"Almagro, Buenos Aires",35,4.5,3,1,NA,356,0,NA,2017-07-03T17:52:43Z,-34.616754,-58.42058,1,0101000020E610000004ADC090D5354DC0AED689CBF14E41C0,NA,"{en,pt}",Amplia habitación con sala de estar,Apartment,ARS,nightly
2140987,8636474,Private room,NA,NA,NA,"Palermo, Buenos Aires",77,5,3,1,NA,305,0,NA,2017-07-03T17:52:43Z,-34.587592,-58.424672,1,0101000020E610000072C3EFA65B364DC014B2F336364B41C0,NA,{en},Palermo SoHo. Private room for 1or2,House,ARS,nightly
339933,419383,Private room,NA,NA,NA,"Palermo, Buenos Aires",101,5,1,1,NA,441,0,NA,2017-07-03T17:52:43Z,-34.576065,-58.407863,1,0101000020E6100000CD1FD3DA34344DC064AF777FBC4941C0,NA,"{en,fr}",Cute Room in Palermo/ a bargain!!,Apartment,ARS,nightly
8733693,19637246,Private room,NA,NA,NA,"Palermo, Buenos Aires",94,5,2,1,NA,780,0,NA,2017-07-03T17:52:43Z,-34.583522,-58.417477,1,0101000020E610000085EAE6E26F354DC08E3F51D9B04A41C0,NA,"{en,fr,it}",Super room in a bright & cute house,Apartment,ARS,nightly
7385626,38688999,Entire home/apt,NA,NA,NA,"Palermo, Buenos Aires",24,5,2,1,NA,492,0,NA,2017-07-03T17:55:56Z,-34.587049,-58.411717,1,0101000020E6100000871A8524B3344DC02313F06B244B41C0,NA,{},"Excelente ubicación, Alto Palermo",Apartment,ARS,nightly
16914428,105496712,Private room,NA,NA,NA,"Palermo, Buenos Aires",7,5,1,1,NA,339,0,NA,2017-07-03T17:52:43Z,-34.589491,-58.415113,1,0101000020E61000007D923B6C22354DC0A724EB70744B41C0,NA,{},Habitación luminosa en Palermo,Apartment,ARS,nightly
11758928,62424978,Private room,NA,NA,NA,Buenos Aires,46,5,1,1,NA,271,0,NA,2017-07-03T17:52:43Z,-34.591582,-58.435032,1,0101000020E6100000535BEA20AF374DC07E737FF5B84B41C0,NA,{en},"Casa Reina, habitacion en Palermo 1",Guesthouse,ARS,nightly
14070467,57612394,Private room,NA,NA,NA,"Recoleta, Buenos Aires",3,5,2,1,NA,373,0,NA,2017-07-03T17:52:43Z,-34.589498,-58.409103,1,0101000020E610000006D9B27C5D344DC05987A3AB744B41C0,NA,{},GREAT ROOM IN THE BEST LOCATION OF BUENOS AIRES.,Apartment,ARS,nightly
17907739,21724637,Private room,NA,NA,NA,"San Nicolás, Buenos Aires",10,4.5,2,0,NA,610,0,NA,2017-07-03T17:52:43Z,-34.60299,-58.379296,1,0101000020E610000076C075C58C304DC053E8BCC62E4D41C0,NA,{},"1001 Buenos Aires, Cálido y elegante",Apartment,ARS,nightly
16112913,21698695,Private room,NA,NA,NA,"Monserrat, Buenos Aires",11,5,2,3,NA,508,0,NA,2017-07-03T17:52:43Z,-34.612501,-58.370914,1,0101000020E610000074D0251C7A2F4DC037E2C96E664E41C0,NA,{},"GREAT San Telmo apartment, all is full of love!",Apartment,ARS,nightly
17878651,59170265,Private room,NA,NA,NA,"Recoleta, Buenos Aires",1,0,1,1,NA,356,0,NA,2017-07-03T17:52:43Z,-34.588388,-58.390171,1,0101000020E61000007F6C921FF1314DC0EFAD484C504B41C0,NA,{},Habitación en Recoleta! Av.Quintana,Apartment,ARS,nightly
581136,2112499,Private room,NA,NA,NA,"Palermo, Buenos Aires",133,4.5,2,1,NA,424,0,NA,2017-07-03T17:52:43Z,-34.588016,-58.41096,1,0101000020E61000006AFB57569A344DC02BC3B81B444B41C0,NA,{},"Suite In Palermo , with private badroon, frigobar",Apartment,ARS,nightly
18771710,46968222,Private room,NA,NA,NA,"Palermo, Buenos Aires",6,5,2,1,NA,644,0,NA,2017-07-03T17:52:45Z,-34.585361,-58.437118,1,0101000020E6100000183F8D7BF3374DC04BADF71BED4A41C0,NA,{en},Lovely room with private bathroom and balcony,House,ARS,nightly
17677472,120366643,Private room,NA,NA,NA,"Palermo, Buenos Aires",1,0,1,1,NA,610,0,NA,2017-07-03T17:52:45Z,-34.578937,-58.407961,1,0101000020E61000009085E81038344DC0E1B88C9B1A4A41C0,NA,{},Dormitorio amplio excelente lugar,Apartment,ARS,nightly
17249712,116243189,Private room,NA,NA,NA,"Palermo, Buenos Aires",15,5,2,1,NA,458,0,NA,2017-07-03T17:52:45Z,-34.584217,-58.435475,1,0101000020E6100000E09C11A5BD374DC03562669FC74A41C0,NA,"{en,pt}",Luminous room with balcony in Palermo Hollywood,Apartment,ARS,nightly
14264072,86910236,Private room,NA,NA,NA,"Caballito, Buenos Aires",13,5,2,1,NA,305,0,NA,2017-07-03T17:52:45Z,-34.615616,-58.439817,1,0101000020E6100000C79C67EC4B384DC07A724D81CC4E41C0,NA,{},"habit,con doas camas,dpto compartido,caballito,cen",Apartment,ARS,nightly
16449031,64293944,Private room,NA,NA,NA,"San Telmo, Buenos Aires",10,5,2,1,NA,559,0,NA,2017-07-03T17:52:45Z,-34.618906,-58.369872,1,0101000020E610000062DA37F7572F4DC02BA6D24F384F41C0,NA,{},"Habitaciones con baño privado, 2 pax",Boutique hotel,ARS,nightly
16852156,112231762,Private room,NA,NA,NA,"Núñez, Buenos Aires",4,5,1,1,NA,254,0,NA,2017-07-03T17:52:45Z,-34.556294,-58.466718,1,0101000020E61000002E3A596ABD3B4DC0037B4CA4344741C0,NA,{},AMPLIA HABITACIÓN INDIVIDUAL EN CASA DE FAMILIA,House,ARS,nightly
18176220,104295168,Private room,NA,NA,NA,"Almagro, Buenos Aires",1,0,1,1,NA,254,0,NA,2017-07-03T17:52:45Z,-34.598551,-58.419646,1,0101000020E6100000D8F2CAF5B6354DC07AFEB4519D4C41C0,NA,"{en,pt}",Cosy room w/private bathroom in old-style Almagro,Guest suite,ARS,nightly
1724324,4655492,Private room,NA,NA,NA,"Palermo, Buenos Aires",5,5,1,1,NA,424,0,NA,2017-07-03T17:52:45Z,-34.585572,-58.416032,1,0101000020E6100000740B5D8940354DC006BAF605F44A41C0,NA,"{en,fr,pt}",Habitación y baño privado.,Bed & Breakfast,ARS,nightly
2310158,8875440,Private room,NA,NA,NA,"Balvanera, Buenos Aires",84,4.5,2,1,NA,508,0,NA,2017-07-03T17:52:45Z,-34.612541,-58.39214,1,0101000020E61000000ABABDA431324DC0C53A55BE674E41C0,NA,{},Private rooms - Congreso,House,ARS,nightly
519602,2556830,Private room,NA,NA,NA,"San Telmo, Buenos Aires",74,4.5,2,1,NA,424,0,NA,2017-07-03T17:52:45Z,-34.622293,-58.368431,1,0101000020E610000092EA3BBF282F4DC0CEC3094CA74F41C0,NA,{en},Colonial guesthouse for Tangolovers,House,ARS,nightly
17940715,117183221,Private room,NA,NA,NA,"Palermo, Buenos Aires",1,0,2,1,NA,322,0,NA,2017-07-03T17:52:45Z,-34.565118,-58.434887,1,0101000020E6100000503A9160AA374DC0C23060C9554841C0,NA,{},SaveMoneySngle/Doble niceRoom Palermo Ladies only.,Apartment,ARS,nightly
969423,2112499,Private room,NA,NA,NA,"Palermo, Buenos Aires",109,4.5,2,1,NA,339,0,NA,2017-07-03T17:52:45Z,-34.584967,-58.412337,1,0101000020E610000023F77475C7344DC09F1EDB32E04A41C0,NA,{},Room In Palermo/ private bathroom,Apartment,ARS,nightly
18076798,1800452,Private room,NA,NA,NA,"Palermo, Buenos Aires",4,4,1,1,NA,271,0,NA,2017-07-03T17:52:45Z,-34.568252,-58.43775,1,0101000020E610000079E9263108384DC07CF1457BBC4841C0,NA,{en},Dpto en las cañitas. Muy espacioso,Apartment,ARS,nightly
16347411,36568719,Private room,NA,NA,NA,"Caballito, Buenos Aires",13,5,2,1,NA,305,0,NA,2017-07-03T17:52:45Z,-34.614768,-58.437873,1,0101000020E61000009566F3380C384DC04C50C3B7B04E41C0,NA,{en},Private double room in Male and Juan's apt,Apartment,ARS,nightly
11336601,10653064,Private room,NA,NA,NA,"San Nicolás, Buenos Aires",12,5,2,1,NA,322,0,NA,2017-07-03T17:52:45Z,-34.60752,-58.384302,1,0101000020E6100000C9E4D4CE30314DC03DD52137C34D41C0,NA,{en},Central double room w/ patio access,Apartment,ARS,nightly
17683901,17974584,Private room,NA,NA,NA,"Recoleta, Buenos Aires",9,5,2,1,NA,712,0,NA,2017-07-03T17:52:45Z,-34.591167,-58.399768,1,0101000020E610000061FE0A992B334DC0BABC395CAB4B41C0,NA,{en},Bright room in Recoleta apartment,Apartment,ARS,nightly
14088640,5080344,Private room,NA,NA,NA,"Monserrat, Buenos Aires",3,4.5,2,1,NA,593,0,NA,2017-07-03T17:52:45Z,-34.609698,-58.382134,1,0101000020E6100000475854C4E9304DC0E33785950A4E41C0,NA,"{en,pt}",Double room + private bathroom + breakfast + wifi,Bed & Breakfast,ARS,nightly
15500208,38268841,Private room,NA,NA,NA,Buenos Aires,0,0,2,2,NA,220,0,NA,2017-07-03T17:52:45Z,-34.6256,-58.381809,1,0101000020E6100000C328081EDF304DC055302AA9135041C0,NA,{},Increíble piso en Constitución,Apartment,ARS,nightly
17074806,114548618,Private room,NA,NA,NA,"Belgrano, Buenos Aires",5,5,2,2,NA,610,0,NA,2017-07-03T17:52:51Z,-34.554019,-58.441527,1,0101000020E610000087A6ECF483384DC06A2E3718EA4641C0,NA,{},Amplia habitación en casa moderna con jardín,House,ARS,nightly
9235857,48005753,Private room,NA,NA,NA,"Belgrano, Buenos Aires",9,5,2,1,NA,271,0,NA,2017-07-03T17:52:51Z,-34.562077,-58.464449,1,0101000020E610000078D49810733B4DC0BA6A9E23F24741C0,NA,"{en,pt}",Un pequeño paraíso en Belgrano R,Apartment,ARS,nightly
15609693,75222354,Private room,NA,NA,NA,"Recoleta, Buenos Aires",7,4.5,2,1,NA,1119,0,NA,2017-07-03T17:52:51Z,-34.587704,-58.391954,1,0101000020E6100000A8C4758C2B324DC03CDD79E2394B41C0,NA,{},Excelente ubicación departamento Recoleta,Apartment,ARS,nightly
15664260,101136907,Private room,NA,NA,NA,"Recoleta, Buenos Aires",25,4.5,1,1,NA,254,0,NA,2017-07-03T17:52:51Z,-34.589307,-58.406047,1,0101000020E6100000C8D11C59F9334DC0E5266A696E4B41C0,NA,{},Departamento acogedor,Apartment,ARS,nightly
17972235,49095461,Private room,NA,NA,NA,"Recoleta, Buenos Aires",3,5,1,1,NA,508,0,NA,2017-07-03T17:52:51Z,-34.593081,-58.38881,1,0101000020E6100000CB2DAD86C4314DC082700514EA4B41C0,NA,{en},Private Room in Recoleta.,Apartment,ARS,nightly
15940494,27260923,Private room,NA,NA,NA,"Caballito, Buenos Aires",9,5,1,1,NA,373,0,NA,2017-07-03T17:52:51Z,-34.60552,-58.432235,1,0101000020E6100000E197FA7953374DC07689EAAD814D41C0,NA,"{en,pt}",The Best Private Room in Caballito,Apartment,ARS,nightly
1782806,8636474,Private room,NA,NA,NA,"Palermo, Buenos Aires",100,5,3,1,NA,559,0,NA,2017-07-03T17:52:51Z,-34.587931,-58.425,1,0101000020E61000006666666666364DC0FCA6B052414B41C0,NA,{en},Palermo SoHo Private room for 2. ,House,ARS,nightly
3939849,16958406,Private room,NA,NA,NA,"San Telmo, Buenos Aires",30,5,2,1,NA,322,0,NA,2017-07-03T17:52:51Z,-34.622418,-58.369395,1,0101000020E61000002827DA55482F4DC08B389D64AB4F41C0,NA,{en},Nice Double Room (#2) in Bohemian San Telmo,Apartment,ARS,nightly
11117340,47202912,Private room,NA,NA,NA,"San Telmo, Buenos Aires",48,5,1,1,NA,305,0,NA,2017-07-03T17:52:51Z,-34.617805,-58.372539,1,0101000020E610000006BEA25BAF2F4DC01327F73B144F41C0,NA,{},Private Room | Heart of San Telmo,House,ARS,nightly
6094370,31628083,Private room,NA,NA,NA,"San Telmo, Buenos Aires",1,0,1,1,NA,847,0,NA,2017-07-03T17:52:51Z,-34.618357,-58.378559,1,0101000020E6100000A14D0E9F74304DC058207A52264F41C0,NA,{},San Telmo Movie,Apartment,ARS,nightly
13250004,2091543,Private room,NA,NA,NA,"Monserrat, Buenos Aires",24,5,2,1,NA,288,0,NA,2017-07-03T17:52:51Z,-34.614591,-58.38732,1,0101000020E61000001A8BA6B393314DC03DB5FAEAAA4E41C0,NA,"{en,fr}",Habitación en hermoso departamento!,Apartment,ARS,nightly
15370602,31375534,Private room,NA,NA,NA,"San Telmo, Buenos Aires",48,5,2,1,NA,373,0,NA,2017-07-03T17:52:51Z,-34.619287,-58.37285,1,0101000020E610000024287E8CB92F4DC042EBE1CB444F41C0,NA,{},Beautiful Room in Colonial House,House,ARS,nightly
2163461,10970243,Private room,NA,NA,NA,Buenos Aires,8,5,1,1,NA,356,0,NA,2017-07-03T17:52:51Z,-34.634335,-58.410286,1,0101000020E6100000DA006C4084344DC0A5DAA7E3315141C0,NA,{en},Cuarto single en Parque Patricios,House,ARS,nightly
17867985,12664685,Private room,NA,NA,NA,"Palermo, Buenos Aires",16,4.5,2,1,NA,407,0,NA,2017-07-03T17:52:51Z,-34.590601,-58.43186,1,0101000020E6100000AC39403047374DC011FE45D0984B41C0,NA,{en},TRIPLEX PALERMO. Hab privada. Increíble ubicacion,Loft,ARS,nightly
317484,1621752,Private room,NA,NA,NA,"Palermo, Buenos Aires",101,4.5,1,1,NA,508,0,NA,2017-07-03T17:52:51Z,-34.590735,-58.421547,1,0101000020E61000000B5D8940F5354DC021CD58349D4B41C0,NA,"{en,ru}",Single Room in Palermo Soho B&B,Apartment,ARS,nightly
13077897,13460485,Private room,NA,NA,NA,"Retiro, Buenos Aires",14,5,1,1,NA,288,0,NA,2017-07-03T18:20:53Z,-34.593818,-58.378393,1,0101000020E610000086048C2E6F304DC058E36C3A024C41C0,NA,{en},Paty room,Apartment,ARS,nightly
18412026,117183221,Private room,NA,NA,NA,"Palermo, Buenos Aires",3,5,1,0,NA,305,0,NA,2017-07-03T17:52:51Z,-34.566628,-58.435413,1,0101000020E61000006AA0F99CBB374DC0BB7F2C44874841C0,NA,{},ExtraSmallRoomBed&toillet Save Money.Ladies only,Apartment,ARS,nightly
16866637,112393738,Private room,NA,NA,NA,"Almagro, Buenos Aires",2,0,2,1,NA,254,0,NA,2017-07-03T17:52:51Z,-34.611073,-58.426814,1,0101000020E6100000CBBC55D7A1364DC0FB3BDBA3374E41C0,NA,"{de,en}",Bright department in Almagro,Apartment,ARS,nightly
4137432,21464756,Private room,NA,NA,NA,"Palermo, Buenos Aires",59,4.5,2,1,NA,254,0,NA,2017-07-03T17:52:51Z,-34.593578,-58.422228,1,0101000020E61000004DBA2D910B364DC003D0285DFA4B41C0,NA,{it},Habitación Privada. Palermo,House,ARS,nightly
3489597,17571930,Entire home/apt,NA,NA,NA,"San Nicolás, Buenos Aires",135,5,4,2,NA,847,0,NA,2017-07-03T17:55:56Z,-34.599813,-58.388096,1,0101000020E6100000ADDA3521AD314DC09A5B21ACC64C41C0,NA,"{en,pt}",Exclusive Apt in Barrio Norte 2BR,Apartment,ARS,nightly
16823292,11740871,Private room,NA,NA,NA,"Almagro, Buenos Aires",1,0,2,1,NA,780,0,NA,2017-07-03T17:52:55Z,-34.598415,-58.414864,1,0101000020E6100000D52478431A354DC0CA37DBDC984C41C0,NA,{},Hermosa casa-spa en perfecta ubicación,Boutique hotel,ARS,nightly
8422982,42631187,Private room,NA,NA,NA,"Palermo, Buenos Aires",14,5,1,1,NA,203,0,NA,2017-07-03T17:52:55Z,-34.586193,-58.414923,1,0101000020E6100000DAAD65321C354DC073124A5F084B41C0,NA,{},Habitacion en Palermo!,Apartment,ARS,nightly
16252502,56413069,Private room,NA,NA,NA,"Coghlan, Buenos Aires",6,4.5,2,1,NA,305,0,NA,2017-07-03T17:52:55Z,-34.56157,-58.475528,1,0101000020E6100000882AFC19DE3C4DC016359886E14741C0,NA,{},HABITACIÓN PRIVADA para 2 personas TV WIFI PATIO,House,ARS,nightly
11120612,57775466,Private room,NA,NA,NA,"Palermo, Buenos Aires",64,5,1,1,NA,424,0,NA,2017-07-03T17:52:55Z,-34.586188,-58.424571,1,0101000020E61000003EEAAF5758364DC061A75835084B41C0,NA,{},Habitación+Baño privado en Palermo,Condominium,ARS,nightly
18703699,130030664,Private room,NA,NA,NA,Buenos Aires,1,0,1,1,NA,305,0,NA,2017-07-03T17:52:55Z,-34.604286,-58.446125,1,0101000020E6100000C976BE9F1A394DC020B75F3E594D41C0,NA,{},la pasa naranja,House,ARS,nightly
380941,834898,Private room,NA,NA,NA,"Barracas, Buenos Aires",103,4.5,2,1,NA,305,0,NA,2017-07-03T17:52:55Z,-34.651787,-58.377042,1,0101000020E6100000F69B89E942304DC09E7AA4C16D5341C0,NA,"{en,pt}",Room with double bed for couples,Guest suite,ARS,nightly
9190924,39940762,Private room,NA,NA,NA,"Recoleta, Buenos Aires",33,5,1,1,NA,627,0,NA,2017-07-03T17:52:55Z,-34.590307,-58.39456,1,0101000020E6100000A6272CF180324DC0C9CC052E8F4B41C0,NA,"{en,fr,it,pt}",Nice room with P/bath in a Recoleta classy flat,Apartment,ARS,nightly
17358098,115496907,Private room,NA,NA,NA,"Monserrat, Buenos Aires",19,4,2,1,NA,644,0,NA,2017-07-03T17:52:55Z,-34.615809,-58.374061,1,0101000020E6100000C2DA183BE12F4DC08ECA4DD4D24E41C0,NA,{},Modern and Spacious Apartment in San Telmo.,Serviced apartment,ARS,nightly
8075827,17949594,Private room,NA,NA,NA,"San Nicolás, Buenos Aires",22,4.5,2,1,NA,441,0,NA,2017-07-03T17:52:55Z,-34.599417,-58.378244,1,0101000020E610000041F4A44C6A304DC04ED53DB2B94C41C0,NA,{en},"""Mezzanine"" room  @ El Centro",Apartment,ARS,nightly
8597263,45244548,Private room,NA,NA,NA,"Palermo, Buenos Aires",27,5,2,1,NA,373,0,NA,2017-07-03T17:52:55Z,-34.583361,-58.422304,1,0101000020E6100000287CB60E0E364DC08461C092AB4A41C0,NA,{en},Big room with bathroom Plaza Italia,Apartment,ARS,nightly
5386636,6958653,Private room,NA,NA,NA,"Palermo, Buenos Aires",17,5,2,1,NA,424,0,NA,2017-07-03T17:52:55Z,-34.591016,-58.423963,1,0101000020E610000066DB696B44364DC0D5B48B69A64B41C0,NA,{en},Queen Room in Palermo Soho - Free Bicycles !!,Apartment,ARS,nightly
1374387,7408500,Private room,NA,NA,NA,"Colegiales, Buenos Aires",4,5,1,1,NA,339,0,NA,2017-07-03T17:52:55Z,-34.576242,-58.455812,1,0101000020E6100000EB8F300C583A4DC0734A404CC24941C0,NA,"{en,pt}","Cozy room/priv bathroom in Colegiales, Palermo.",House,ARS,nightly
16911005,106270771,Private room,NA,NA,NA,"Palermo, Buenos Aires",14,5,1,1,NA,288,0,NA,2017-07-03T17:52:55Z,-34.590327,-58.426288,1,0101000020E6100000B056ED9A90364DC01079CBD58F4B41C0,NA,{en},"In Palermo, private room and bathroom.",Apartment,ARS,nightly
8715730,45745962,Private room,NA,NA,NA,"Palermo, Buenos Aires",17,5,2,1,NA,576,0,NA,2017-07-03T17:52:55Z,-34.595238,-58.427626,1,0101000020E6100000AB75E272BC364DC011AB3FC2304C41C0,NA,"{en,fr}",BELLO Y ANTIGUO CUARTO EN  PALERMO. GREAT PRICE!,House,ARS,nightly
17677385,120366443,Private room,NA,NA,NA,"Palermo, Buenos Aires",2,0,1,1,NA,254,0,NA,2017-07-03T17:52:55Z,-34.581968,-58.423435,1,0101000020E6100000AA7D3A1E33364DC0C6A86BED7D4A41C0,NA,{},Habitación privada en palermo Soho.,Apartment,ARS,nightly
1090257,3729771,Private room,NA,NA,NA,"San Telmo, Buenos Aires",27,4.5,3,1,NA,373,0,NA,2017-07-03T17:52:55Z,-34.619369,-58.375285,1,0101000020E6100000F5D6C05609304DC0FF93BF7B474F41C0,NA,{},BATH-LEDTv-WIFI-A/A-REF-MW & MORE!3,House,ARS,nightly
11881544,59181541,Private room,NA,NA,NA,"Balvanera, Buenos Aires",24,5,2,1,NA,508,0,NA,2017-07-03T17:52:55Z,-34.605772,-58.3935,1,0101000020E6100000EE7C3F355E324DC0906AD8EF894D41C0,NA,"{en,it}",Huge room in the city center,Apartment,ARS,nightly
